judet,localitate,url,dns_ok,http_status,final_url,https_ok,is_primarie,cms,rss_url,rss_ok,last_signal_date,copyright_year,error
MEHEDINTI,STANGACEAUA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MEHEDINTI,TAMNA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MEHEDINTI,VOLOIAC,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MEHEDINTI,VRATA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MEHEDINTI,VLADAIA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MEHEDINTI,VANJULET,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MURES,ORAS SANGEORGIU DE PADURE,https://sgpadure.ro,yes,,,no,unclear,unknown,,no,,,Remote end closed connection without response
MURES,ACATARI,https://www.acatari.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.acatari.ro'. (_ssl.c:1016)"
MURES,BRANCOVENESTI,https://www.primariabrincovenesti.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabrincovenesti.ro'. (_ssl.c:1016)"
MURES,BALAUSERI,http://balauseri.ro,yes,,,no,unclear,unknown,,no,,,Remote end closed connection without response
MURES,BERENI,https://www.bereni.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.bereni.ro'. (_ssl.c:1016)"
MURES,BALA,https://www.primariabala.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabala.ro'. (_ssl.c:1016)"
MURES,BATOS,https://www.primariabatos.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabatos.ro'. (_ssl.c:1016)"
MURES,CRACIUNESTI,https://www.comunacraciunesti.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunacraciunesti.ro'. (_ssl.c:1016)"
MURES,ORAS LUDUS,http://www.ludus.ro,no,,,no,unclear,unknown,,no,,,dns_failed
MURES,FARAGAU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MURES,EREMITU,https://eremitu.ro,yes,,,no,unclear,unknown,,no,,,Remote end closed connection without response
MURES,FANTANELE,https://www.fantanele-ms.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.fantanele-ms.ro'. (_ssl.c:1016)"
MURES,GHINDARI,https://www.ghindari.ro/c,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ghindari.ro'. (_ssl.c:1016)"
MURES,GALESTI,https://galesti.ro/ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Page not found: /ro
MURES,MADARAS,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
MURES,GREBENISU DE CAMPIE,https://www.grebenisudecimpie.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.grebenisudecimpie.ro'. (_ssl.c:1016)"
MURES,GHEORGHE DOJA,https://www.gheorghedoja.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.gheorghedoja.ro'. (_ssl.c:1016)"
MURES,PAPIU ILARIAN,https://papiuilarian.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
MURES,MAGHERANI,https://www.comunamagherani.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunamagherani.ro'. (_ssl.c:1016)"
MURES,MICA,https://www.primaria-mica.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primaria-mica.ro'. (_ssl.c:1016)"
MURES,NEAUA,https://www.neaua.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.neaua.ro'. (_ssl.c:1016)"
MURES,GURGHIU,https://www.comunagurghiu.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunagurghiu.ro'. (_ssl.c:1016)"
MURES,MIHESU DE CAMPIE,https://www.mihesudecimpie.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.mihesudecimpie.ro'. (_ssl.c:1016)"
MURES,PASARENI,https://www.pasareni.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.pasareni.ro'. (_ssl.c:1016)"
MURES,VARGATA,http://ms.ovelo.ro/vargata,yes,,,no,unclear,unknown,,no,,,Remote end closed connection without response
NEAMT,ALEXANDRU CEL BUN,http://www.pacb.ro,no,,,no,unclear,unknown,,no,,,dns_failed
NEAMT,BARGAUANI,http://www.comunabirgauani.ro,no,,,no,unclear,unknown,,no,,,dns_failed
MURES,VOIVODENI,https://www.voivodeni.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.voivodeni.ro'. (_ssl.c:1016)"
MURES,VATAVA,https://www.vatava.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.vatava.ro'. (_ssl.c:1016)"
NEAMT,DOBRENI,https://primariadobreni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
NEAMT,GARCINA,http://www.primariagircina.ro,no,,,no,unclear,unknown,,no,,,dns_failed
NEAMT,BIRA,https://bira.ro/prima-pagina,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
MURES,MUNICIPIUL SIGHISOARA,http://www.sighisoara.org.ro,yes,,,no,unclear,unknown,,no,,,timed out
NEAMT,TIMISESTI,http://comunatimisesti.eu,no,,,no,unclear,unknown,,no,,,dns_failed
NEAMT,URECHENI,http://urecheni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
NEAMT,VALENI,http://valeni-neamt.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,BALDOVINESTI,https://baldovinesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,BARZA,http://www.primariabirzaolt.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,BARASTI,http://www.primariabarastiolt.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,BREBENI,http://www.primariabrebeni.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,GROJDIBODU,http://www.primariagrojdibodu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,CRAMPOIA,http://www.primariacrimpoia.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,DOBROTEASA,http://www.primariadobroteasa.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,GRADINILE,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,GURA PADINII,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,CURTISOARA,http://www.primariacurtisoara.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,DOBROSLOVENI,http://www.dobrosloveni.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,PLESOIU,http://www.primariaplesoiu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,MOVILENI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,NICOLAE TITULESCU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,GOSTAVATU,http://www.primariagostavatu.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,IPOTESTI,http://www.primaria-ipotesti.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primaria-ipotesti.ro'. (_ssl.c:1016)"
OLT,LELEASCA,http://www.primarialeleasca.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,ICOANA,http://www.primariaicoana.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,PRISEACA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,POBORU,http://www.primariapoboru.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,STEFAN CEL MARE,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,VALENI,https://primariavaleniolt.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,RADOMIRESTI,http://www.primariaradomiresti.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,SEACA,https://www.primariaseaca.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,STOICANESTI,http://www.primariastoicanesti.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1016)
OLT,SPRANCENATA,http://www.primariasprincenata.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariasprincenata.ro'. (_ssl.c:1016)"
OLT,SERBANESTI,http://www.primariaserbanesti.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,ORAS BOLDESTI-SCAENI,http://pbs.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,TIA MARE,http://www.primariatiamare.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,VISINA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
OLT,VALEA MARE,http://www.primaria-valeamare.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,TRAIAN,https://traian.ghidulprimariilor.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'traian.ghidulprimariilor.ro'. (_ssl.c:1016)"
OLT,TUFENI,http://www.primariatufeni.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
OLT,VITOMIRESTI,https://www.primariavitomiresti.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,BALTA DOAMNEI,https://baltadoamnei.europrahova.eu,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,BANESTI,http://www.banestiprahova.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
PRAHOVA,CHIOJDEANCA,http://chiojdeanca.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,APOSTOLACHE,https://www.cjph.ro/judetul-prahova/localitatile-judetului/48-primaria-apostolache,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,COCORASTII COLT,https://cocorastiicolt.europrahova.eu,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,COLCEAG,http://colceag.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,DUMBRAVA,http://dumbrava.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,FANTANELE,http://fintinele.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,FLORESTI,https://www.cjph.ro/judetul-prahova/localitatile-judetului/106-primaria-floresti,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,PACURETI,http://comunapacureti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,PLOPU,http://primariaplopu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,SALCIILE,https://salciile.informare.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,SCORTENI,http://www.primariascorteni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
PRAHOVA,LIPANESTI,https://www.lipanesti.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.lipanesti.ro'. (_ssl.c:1016)"
PRAHOVA,PODENII NOI,https://www.cjph.ro/judetul-prahova/localitatile-judetului/128-primaria-podenii-noi,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,SECARIA,https://www.cjph.ro/judetul-prahova/localitatile-judetului/144-primaria-secaria,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
PRAHOVA,SOIMARI,https://www.comunasoimari.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunasoimari.ro'. (_ssl.c:1016)"
SATU MARE,BERVENI,http://www.berveni.eu,no,,,no,unclear,unknown,,no,,,dns_failed
SATU MARE,CAUAS,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SATU MARE,BOTIZ,https://www.botiz.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.botiz.ro'. (_ssl.c:1016)"
SATU MARE,CEHAL,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SATU MARE,BELTIUG,https://www.comunabeltiug.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunabeltiug.ro'. (_ssl.c:1016)"
SATU MARE,BATARCI,https://www.primariabatarci.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabatarci.ro'. (_ssl.c:1016)"
SATU MARE,DOBA,http://www.primariadoba.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
SATU MARE,SAUCA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,AGRIJ,https://www.comunaagrij.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,BABENI,http://comunababenisalaj.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,CHIESD,http://www.primariachiesd.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SATU MARE,VAMA,https://vama-sm.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1016)
SALAJ,BALAN,https://primariabalan.ro/site,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
SALAJ,ORAS CEHU SILVANIEI,https://www.primaria-cehusilvaniei.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primaria-cehusilvaniei.ro'. (_ssl.c:1016)"
SALAJ,BANISOR,https://www.primariabanisor.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabanisor.ro'. (_ssl.c:1016)"
SATU MARE,TURULUNG,http://www.primariaturulung.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariaturulung.ro'. (_ssl.c:1016)"
SALAJ,CUZAPLAC,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,LETCA,http://comuna-letca.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,ALMASU,https://www.facebook.com/pages/category/Public-Service/Primaria-Almasu-113294830312763,yes,,,no,unclear,unknown,,no,,,HTTP Error 400: Bad Request
SALAJ,CRISENI,https://www.primariacriseni.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariacriseni.ro'. (_ssl.c:1016)"
SALAJ,PERICEI,http://comunapericei.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,CRISTOLT,https://www.comunacristolt.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunacristolt.ro'. (_ssl.c:1016)"
SALAJ,FILDU DE JOS,https://www.primariafildudejos.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1016)
SALAJ,GALGAU,https://www.primariagilgau.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariagilgau.ro'. (_ssl.c:1016)"
SALAJ,VARSOLT,http://virsolt.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SATU MARE,BARSAU,https://comunabarsau.ro,yes,,,no,unclear,unknown,,no,,,timed out
SALAJ,MESESENII DE JOS,https://www.meseseniidejos.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.meseseniidejos.ro'. (_ssl.c:1016)"
SALAJ,SAG,https://www.primariasig.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariasig.ro'. (_ssl.c:1016)"
SALAJ,ZIMBOR,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SALAJ,SOMES-ODORHEI,https://www.comunasomesodorhei.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunasomesodorhei.ro'. (_ssl.c:1016)"
SALAJ,ZALHA,https://www.comunazalha.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunazalha.ro'. (_ssl.c:1016)"
SALAJ,SARMASAG,https://www.sarmasag.ro/ro/home.html,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
SIBIU,ORAS DUMBRAVENI,https://www.primariadumbraveni.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 403: Forbidden
SUCEAVA,ADANCATA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,BREAZA,http://www.comunabreaza.eu,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,CALAFINDESTI,https://www.comunacalafindestisv.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,BOTOSANA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,BUNESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,CARLIBABA,http://www.primariacirlibaba.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
SUCEAVA,DRAGOIESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,GRAMESTI,http://www.comunagramesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,HANTESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,DUMBRAVENI,https://www.comuna-dumbraveni.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comuna-dumbraveni.ro'. (_ssl.c:1016)"
SUCEAVA,PALTINOASA,http://www.comunapaltinoasa.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,TODIRESTI,http://www.comunatodiresti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,UDESTI,https://www.primariaudesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,SCHEIA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,SERBAUTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,SIMINICEA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,SATU MARE,https://www.primariasatumaresv.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariasatumaresv.ro'. (_ssl.c:1016)"
TELEORMAN,BABAITA,http://www.primariababaitatr.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,VERESTI,http://www.eprimarii.ro/veresti,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
TELEORMAN,BRANCENI,http://www.primariabrinceni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,BUJORU,http://www.bujoru.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,BUJORENI,http://www.comunabujoreni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
SUCEAVA,VATRA MOLDOVITEI,http://www.primariavatramoldovitei.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
TELEORMAN,BEUCA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,BRAGADIRU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,MUNICIPIUL ALEXANDRIA,https://www.alexandria.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
TELEORMAN,CRANGENI,http://www.comunacringeni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,CALMATUIU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,DOBROTESTI,http://www.primaria-dobrotesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,CERVENIA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,CIOLANESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,ISLAZ,http://islaztr.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,COSMESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,DIDESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,CONTESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,CREVENICU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,MAGURA,http://www.primariemagura.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,NASTURELU,http://www.primarianasturelu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,MARZANESTI,http://www.primariamarzanesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,PERETU,https://primariaperetu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,GALATENI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,PIETROSANI,http://primariapietrosani.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,POENI,http://primaria-poeni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,LISA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,NECSESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,OLTENI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SALCIA,http://www.primariasalciatr.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,PLOSCA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,ORBEASCA,http://primariaorbeasca.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
TELEORMAN,SILISTEA,http://primariasilistea-tr.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,RADOIESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,LUNCA,http://www.primariaonline.ro/judet-Teleorman/primarie-LUNCA,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
TELEORMAN,RASMIRESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SARBENI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,TATARASTII DE SUS,https://www.primariatatarastiidesus.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SCURTU MARE,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SEGARCEA-VALE,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SFINTESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,SLOBOZIA MANDRA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
